,mse,psnr,ssim,method,img_id
275,2074.841756184896,14.960953812831058,0.7833596146709151,ucmr,656.0
276,2009.2726338704426,15.100414916397211,0.8748754408103396,our,660.0
277,1826.1649220784504,15.51540364496421,0.7955437724554497,ucmr,660.0
278,2278.0391387939453,14.555191794846973,0.8592459577610109,our,662.0
279,2562.422103881836,14.044296888991159,0.7420297837473657,ucmr,662.0
280,1537.284683227539,16.263260607681275,0.8960376800808344,our,672.0
281,1750.4519704182942,15.69930161944219,0.8319567219996223,ucmr,672.0
282,1353.2350056966145,16.817071372084857,0.8703018869497937,our,673.0
283,1672.041264851888,15.898333695374431,0.7954315670155809,ucmr,673.0
284,1800.9115091959636,15.575879873110445,0.8969421551907785,our,675.0
285,2013.6653798421223,15.090930573921126,0.8221287726445241,ucmr,675.0
286,2266.97683207194,14.576332790981322,0.8489997558931707,our,688.0
287,2324.0491790771484,14.468350469706802,0.7732455663113175,ucmr,688.0
288,749.2436167399088,19.384573092521542,0.9284356512390487,our,690.0
289,1362.4493967692058,16.787599799097023,0.8673245205157368,ucmr,690.0
290,3977.891611735026,12.134274154295897,0.832662789105961,our,696.0
291,3761.421071370443,12.377284077335524,0.7577461912614595,ucmr,696.0
292,1652.3816019694011,15.949700100799735,0.826546220195401,our,702.0
293,2035.6650899251301,15.043740319780248,0.7336812619310136,ucmr,702.0
294,2947.389170328776,13.436428774212557,0.8228851265438554,our,707.0
295,2515.026540120443,14.125377885069616,0.7699714168423236,ucmr,707.0
296,14928.611999511719,6.39060930167335,0.6017114234480663,our,713.0
297,13608.754659016928,6.7926197625698626,0.5255981139091491,ucmr,713.0
298,8589.754577636719,8.790996053138217,0.6742769892994586,our,716.0
299,8434.725748697916,8.870093946023355,0.5765170791773667,ucmr,716.0
300,2201.8686167399087,14.702889593689463,0.8513797879817654,our,724.0
301,2149.156092325846,14.808124016007847,0.8000544904865396,ucmr,724.0
302,3807.509735107422,12.324393384466905,0.8492304040564967,our,734.0
303,3752.481658935547,12.387617826554806,0.8280975597575125,ucmr,734.0
304,2844.701115926107,13.59043717737109,0.8294426555856154,our,748.0
305,2996.884780883789,13.364103146150503,0.7133395075398005,ucmr,748.0
306,4878.273239135742,11.248142387472102,0.7274190137886313,our,754.0
307,5629.841949462891,10.625841581017534,0.5785855007965096,ucmr,754.0
308,1149.6242268880208,17.525244534340555,0.9293102614465591,our,769.0
309,1221.4014994303386,17.26221912054369,0.8802880775091255,ucmr,769.0
310,3725.8288930257163,12.418574546235924,0.8134402777898817,our,772.0
311,3590.7622426350913,12.578937109994357,0.7036657137745772,ucmr,772.0
312,2234.031951904297,14.639909806127209,0.8556243116957276,our,779.0
313,2839.7328287760415,13.598028787245353,0.7729837949592501,ucmr,779.0
314,2576.539133707682,14.020436177485836,0.8339627637438268,our,780.0
315,2892.851516723633,13.517542179639637,0.8137974568535004,ucmr,780.0
316,12105.8791402181,7.300840270751516,0.5994970223192579,our,783.0
317,11688.286417643229,7.453295155667642,0.5281370697958735,ucmr,783.0
318,5419.4003499348955,10.791291258279838,0.7476693461387217,our,787.0
319,5122.97075398763,11.035584842845703,0.6530271698128072,ucmr,787.0
320,3638.0450185139975,12.522122919867225,0.8185362405993323,our,790.0
321,4282.141637166341,11.814193328411895,0.713692840520741,ucmr,790.0
322,2989.3760935465493,13.374998037821591,0.7676510695546401,our,791.0
323,3370.1923319498696,12.85425674738101,0.6558847887723488,ucmr,791.0
324,4538.5434010823565,11.561638680049729,0.7737224273864908,our,793.0
325,4750.57058207194,11.36334585819194,0.6773340700535754,ucmr,793.0
326,2822.004592895508,13.625226446219585,0.8199111540481696,our,798.0
327,3972.7491302490234,12.139892196203663,0.6673399440443624,ucmr,798.0
328,3055.298385620117,13.280267302827134,0.7800207617714952,our,800.0
329,3237.347696940104,13.028910149552406,0.7255890157858831,ucmr,800.0
330,3146.782196044922,13.15213676527713,0.8008861502742274,our,801.0
331,3528.9551137288413,12.654342264478256,0.7307002855484069,ucmr,801.0
332,1358.9329172770183,16.798823422336433,0.8708858668922282,our,803.0
333,1742.4601796468098,15.71917498893997,0.8440807103248203,ucmr,803.0
334,1645.5929260253906,15.967579490958887,0.8659169830677355,our,806.0
335,1602.2919108072917,16.0833872071523,0.7639466806757064,ucmr,806.0
336,3029.591827392578,13.316962403035607,0.8299157405686719,our,809.0
337,3272.134017944336,12.982492779524392,0.7426563456053299,ucmr,809.0
338,3204.796142578125,13.072799516524467,0.8230963231766446,our,820.0
339,2883.6219889322915,13.53142032310342,0.804723076030891,ucmr,820.0
340,922.7827707926432,18.47980883622599,0.8983663833718482,our,824.0
341,1455.0274861653645,16.50209163437945,0.8036857994153904,ucmr,824.0
342,2911.273696899414,13.489973242832603,0.8450099750835278,our,829.0
343,2928.8330841064453,13.463857391750844,0.8152184335280243,ucmr,829.0
344,2549.4424031575522,14.066351560072128,0.8457423954686867,our,831.0
345,2552.2234649658203,14.061616636429449,0.7994571909974816,ucmr,831.0
